GlobalNodeID,velocity:0,velocity:1,velocity:2,Points:0,Points:1,Points:2
82120,-4.86823,1.80865,-3.72552,116.111,116.849,98.8973
82121,-4.05029,1.50477,-3.09958,116.08,116.847,98.9348
82124,-3.34833,1.24398,-2.56239,116.908,116.708,97.8127
82125,-4.18562,1.55505,-3.20315,116.887,116.718,97.8438
82251,-4.53851,1.68616,-3.4732,114.369,114.483,100.026
82258,-5.47943,2.03573,-4.19326,115.988,116.806,99.0342
82259,-4.5008,1.67214,-3.44434,115.958,116.799,99.0682
82270,-4.73556,1.75936,-3.624,117.077,114.431,96.4295
82271,-4.80311,1.78446,-3.67569,117.095,114.48,96.4345
82272,-4.03263,1.49821,-3.08607,117.283,115.319,96.6398
82273,-4.74701,1.76362,-3.63276,117.283,115.362,96.662
82278,-4.6375,1.72293,-3.54895,114.358,114.434,100.017
82426,-3.78386,1.40579,-2.89569,117.167,116.304,97.2866
82582,-4.44568,1.65167,-3.40216,117.043,114.337,96.4225
82584,-4.27827,1.58947,-3.27404,117.025,114.292,96.4208
82807,-4.98734,1.85291,-3.81668,114.248,113.671,99.7934
82809,-4.5895,1.7051,-3.51222,114.25,113.714,99.8109
82816,-4.03674,1.49974,-3.08921,114.537,112.419,98.8116
82818,-4.13134,1.53488,-3.16161,114.519,112.443,98.8466
82851,-3.39128,1.25993,-2.59526,114.309,114.155,99.9472
82852,-4.24357,1.57658,-3.24749,114.304,114.11,99.9326
82890,-4.4997,1.67174,-3.4435,114.392,112.83,99.2025
82891,-3.91607,1.4549,-2.99687,114.399,112.792,99.1751
82919,-3.90252,1.44987,-2.9865,117.297,115.49,96.7124
82920,-4.36901,1.62318,-3.34349,117.296,115.53,96.734
82947,-4.85699,1.80448,-3.71692,116.665,116.84,98.1862
82949,-6.65405,2.47212,-5.09217,116.687,116.82,98.1495
83085,-3.97902,1.47829,-3.04504,116.045,112.559,96.8533
83086,-4.03611,1.4995,-3.08873,116.072,112.586,96.83
83268,-3.93902,1.46343,-3.01443,114.738,115.476,100.018
83269,-4.618,1.71569,-3.53403,114.721,115.436,100.021
83323,-4.59874,1.70853,-3.51929,117.075,116.504,97.5022
83353,-5.01209,1.8621,-3.83562,115.313,116.33,99.6752
83354,-4.06942,1.51188,-3.11422,115.285,116.305,99.6992
83379,-4.98027,1.85028,-3.81127,116.596,113.364,96.4924
83380,-4.08002,1.51582,-3.12233,116.621,113.405,96.4808
83504,-3.7012,1.37508,-2.83243,115.97,112.49,96.9227
83505,-4.18764,1.5558,-3.20469,115.995,112.512,96.9001
83635,-3.80647,1.41419,-2.91299,116.295,112.856,96.6554
83636,-4.26729,1.58539,-3.26564,116.315,112.888,96.6423
83701,-5.14379,1.91103,-3.9364,114.352,114.388,100.004
83702,-4.61101,1.71309,-3.52868,114.344,114.341,99.9921
84044,-4.43992,1.64953,-3.39776,116.271,112.826,96.673
84046,-4.18692,1.55553,-3.20414,116.25,112.794,96.6875
84053,-3.76811,1.39993,-2.88363,115.9,112.435,96.993
84123,-4.77247,1.77307,-3.65224,114.271,113.892,99.87
84125,-4.79414,1.78113,-3.66883,114.277,113.935,99.8834
84134,-4.12212,1.53146,-3.15455,114.408,112.757,99.1457
84135,-3.94175,1.46444,-3.01652,117.293,115.647,96.797
84136,-4.41776,1.64129,-3.38079,117.289,115.684,96.8211
84166,-4.63958,1.7237,-3.55055,114.239,113.543,99.7426
84168,-4.18213,1.55375,-3.20047,114.239,113.583,99.7616
84196,-4.309,1.60089,-3.29756,115.174,112.11,97.8179
84197,-4.38886,1.63055,-3.35867,115.202,112.105,97.777
84366,-3.97219,1.47575,-3.03981,114.252,113.758,99.8295
84429,-3.48116,1.29333,-2.66404,115.929,116.791,99.1019
84452,-4.7592,1.76814,-3.64208,115.703,112.291,97.1902
84453,-3.86992,1.43776,-2.96155,115.727,112.306,97.1644
84518,-4.20561,1.56247,-3.21844,114.951,112.222,98.1706
84519,-3.70131,1.37512,-2.83251,114.972,112.202,98.1341
84574,-3.75359,1.39454,-2.87252,114.256,113.803,99.8461
84678,-3.55701,1.32151,-2.72209,115.585,112.198,97.3059
84679,-3.82395,1.42068,-2.92637,115.61,112.216,97.2815
84715,-4.38666,1.62974,-3.35699,117.279,115.273,96.6214
84850,-4.87406,1.81082,-3.72998,114.507,114.913,100.052
85090,-3.65699,1.35865,-2.79859,115.634,112.232,97.2566
85091,-3.5462,1.31749,-2.71381,115.657,112.248,97.2323
85139,-3.79514,1.40998,-2.90432,115.561,112.183,97.3322
85169,-4.23054,1.57174,-3.23752,116.019,112.535,96.8772
85275,-4.45955,1.65682,-3.41277,114.336,114.293,99.9786
85445,-4.28059,1.59033,-3.27582,116.097,112.615,96.809
85456,-4.2502,1.57904,-3.25257,114.489,114.87,100.055
85459,-3.92652,1.45879,-3.00486,114.381,112.866,99.2342
85478,-3.80307,1.41292,-2.91039,117.176,116.273,97.2594
85479,-5.75462,2.13797,-4.40386,115.397,116.411,99.6058
85481,-5.06388,1.88134,-3.87525,115.425,116.442,99.5845
85570,-4.57968,1.70145,-3.5047,114.238,113.504,99.7242
85623,-5.02708,1.86767,-3.84709,116.759,113.728,96.4581
85640,-5.58155,2.07367,-4.27141,114.525,114.955,100.049
85647,-3.70981,1.37827,-2.83902,117.195,116.213,97.2065
85649,-3.4307,1.27458,-2.62542,117.203,116.184,97.1812
85650,-4.48407,1.66593,-3.43154,114.553,115.04,100.051
85651,-3.92539,1.45837,-3.004,114.535,114.999,100.055
85758,-4.64232,1.72472,-3.55265,117.159,114.741,96.489
85759,-4.99206,1.85466,-3.82029,117.17,114.794,96.503
85776,-3.64316,1.35351,-2.78801,115.258,116.277,99.7212
85777,-3.84281,1.42769,-2.9408,115.232,116.247,99.7402
85804,-3.73153,1.38634,-2.85564,116.508,116.885,98.4067
85819,-3.76446,1.39858,-2.88084,115.871,116.763,99.1626
85820,-3.98273,1.47967,-3.04787,115.842,116.748,99.1927
85826,-4.76091,1.76878,-3.6434,116.781,113.775,96.4541
85909,-4.42262,1.6431,-3.38451,114.944,115.85,99.9255
85911,-4.54357,1.68803,-3.47707,114.97,115.889,99.911
86061,-4.62806,1.71943,-3.54173,116.576,113.321,96.4992
86087,-4.02262,1.49449,-3.0784,117.208,116.153,97.1587
86090,-4.58931,1.70503,-3.51207,116.804,113.824,96.4499
86091,-4.39869,1.63421,-3.3662,116.827,113.872,96.445
86093,-5.068,1.88287,-3.87841,117.107,114.531,96.4456
86131,-4.69829,1.74551,-3.59547,117.286,115.722,96.8434
86132,-4.43584,1.64801,-3.39463,117.286,115.758,96.8628
86274,-4.40637,1.63706,-3.37208,116.56,116.872,98.3343
86276,-3.04432,1.13103,-2.32974,116.59,116.873,98.2975
86389,-4.16224,1.54636,-3.18525,116.377,112.988,96.6047
86390,-3.80159,1.41237,-2.90926,116.399,113.021,96.5913
86405,-3.50882,1.3036,-2.68521,114.234,113.463,99.7098
86621,-4.90744,1.82322,-3.75553,116.828,116.757,97.9386
86623,-4.09975,1.52314,-3.13743,116.849,116.747,97.9059
86693,-4.90006,1.82048,-3.74988,115.02,112.183,98.0587
86695,-4.38826,1.63033,-3.35822,114.996,112.192,98.0969
86891,-5.01451,1.863,-3.83747,117.059,114.383,96.4265
86967,-3.45848,1.2849,-2.64668,117.017,116.607,97.6258
86968,-3.18953,1.18498,-2.44086,117,116.626,97.6563
87150,-4.31992,1.60494,-3.30592,115.129,116.118,99.8122
87151,-8.02781,2.9825,-6.14346,115.11,116.069,99.8158
87194,-4.5155,1.6776,-3.45559,114.266,113.218,99.5519
87195,-4.25139,1.57948,-3.25347,114.275,113.182,99.5239
87218,-3.99482,1.48416,-3.05713,116.352,116.892,98.6093
87219,-4.69193,1.74315,-3.59061,116.325,116.888,98.6426
87364,-4.90392,1.82191,-3.75284,114.714,112.369,98.5552
87365,-4.60584,1.71117,-3.52473,114.74,112.361,98.5173
87382,-4.27085,1.58671,-3.26837,116.786,116.788,98.0061
87384,-4.19379,1.55808,-3.2094,116.808,116.775,97.9716
87386,-3.65661,1.35851,-2.79831,115.154,116.155,99.7974
87424,-4.52333,1.68051,-3.46158,117.235,116.028,97.0626
87426,-6.24834,2.32139,-4.78169,117.236,115.99,97.042
87448,-4.80546,1.78533,-3.67749,117.25,115.044,96.5388
87449,-4.45989,1.65694,-3.41303,117.264,115.091,96.5475
87708,-3.47918,1.29259,-2.66253,114.238,113.354,99.6514
87709,-3.91356,1.45397,-2.99494,114.244,113.32,99.6285
87738,-4.04318,1.50213,-3.09414,114.309,113.081,99.4313
87740,-4.28438,1.59174,-3.27872,114.297,113.115,99.4632
87878,-3.78861,1.40755,-2.89932,117.185,116.242,97.2327
88099,-4.80611,1.78557,-3.67798,116.988,114.212,96.4232
88101,-5.07018,1.88368,-3.88007,116.97,114.173,96.4252
88209,-4.20155,1.56097,-3.21533,114.789,112.339,98.4413
88210,-4.26903,1.58604,-3.26697,114.815,112.329,98.4025
88293,-2.80741,1.04301,-2.14843,115.9,116.781,99.1341
88339,-4.08356,1.51713,-3.12504,116.615,116.862,98.26
88353,-3.5362,1.31378,-2.70616,114.837,112.309,98.3636
88359,-4.0694,1.51187,-3.11421,115.752,112.328,97.1415
88360,-3.35392,1.24605,-2.56667,115.777,112.343,97.1151
88379,-4.50842,1.67498,-3.45018,115.604,116.604,99.4299
88381,-4.67915,1.73841,-3.58083,115.635,116.624,99.4002
88411,-3.92544,1.45839,-3.00404,114.622,115.219,100.048
88412,-5.19235,1.92907,-3.97357,114.608,115.172,100.044
88418,-4.99461,1.8556,-3.82224,117.185,114.847,96.5116
88489,-4.82389,1.79218,-3.69159,114.46,112.59,98.9942
88491,-3.55513,1.32081,-2.72065,114.447,112.619,99.0269
88493,-4.79133,1.78008,-3.66668,117.227,116.06,97.0881
88494,-4.01993,1.49349,-3.07635,117.223,116.093,97.1103
88530,-4.1024,1.52413,-3.13946,116.237,116.878,98.749
88531,-3.4598,1.28539,-2.64769,116.206,116.876,98.787
88690,-3.17544,1.17974,-2.43008,114.464,112.552,98.9703
88692,-4.24834,1.57835,-3.25114,114.853,115.698,99.9724
88693,-3.47627,1.29151,-2.66029,114.831,115.662,99.984
88760,-4.4792,1.66412,-3.42781,114.297,114.066,99.9208
88803,-4.75085,1.76504,-3.6357,116.718,113.631,96.4625
88908,-3.98913,1.48205,-3.05277,116.405,116.892,98.5419
88909,-3.40734,1.2659,-2.60755,116.38,116.895,98.5758
88913,-3.74444,1.39114,-2.86552,115.754,116.704,99.2845
88915,-3.98939,1.48215,-3.05297,115.783,116.718,99.2537
88920,-4.04624,1.50326,-3.09648,114.92,115.813,99.94
88940,-3.6047,1.33923,-2.75858,114.417,112.721,99.1171
88941,-4.37145,1.62409,-3.34536,114.43,112.69,99.0844
89099,-3.85723,1.43304,-2.95183,114.25,113.286,99.6049
89100,-4.14363,1.53945,-3.17101,114.257,113.251,99.5796
89104,-3.88512,1.44341,-2.97318,117.298,115.57,96.7519
89109,-3.68533,1.36918,-2.82028,115.876,112.418,97.0173
89148,-3.81374,1.41689,-2.91856,115.181,116.185,99.7778
89178,-4.02221,1.49434,-3.07809,114.262,113.847,99.859
89184,-5.11013,1.89852,-3.91064,115.368,116.386,99.6309
89185,-5.00184,1.85829,-3.82777,115.34,116.358,99.654
89252,-4.2149,1.56593,-3.22555,116.268,116.882,98.7125
89324,-3.78657,1.40679,-2.89776,114.861,112.294,98.3247
89325,-4.1392,1.5378,-3.16762,114.885,112.279,98.2853
89359,-3.0203,1.12211,-2.31135,114.474,112.52,98.9421
89565,-5.36644,1.99375,-4.10679,117.235,114.996,96.5324
89592,-4.28646,1.59251,-3.28031,117.279,115.227,96.5998
89716,-4.31262,1.60223,-3.30033,114.323,113.048,99.3975
89753,-3.32268,1.23445,-2.54276,115.536,112.168,97.3595
89770,-4.43341,1.64711,-3.39277,116.914,114.053,96.4308
89772,-4.5281,1.68229,-3.46524,116.893,114.01,96.4342
89777,-4.35195,1.61685,-3.33043,117.215,116.122,97.1354
89801,-4.17724,1.55193,-3.19673,116.461,113.131,96.5575
89803,-4.62067,1.71668,-3.53607,116.438,113.095,96.5716
89903,-4.47172,1.66134,-3.42209,116.417,113.059,96.5825
89905,-4.25842,1.58209,-3.25885,116.961,116.657,97.7215
89906,-3.97787,1.47787,-3.04416,116.943,116.674,97.7519
89987,-5.02166,1.86566,-3.84294,114.287,113.15,99.4929
90055,-4.60953,1.71254,-3.52755,116.953,114.134,96.4252
90058,-5.02551,1.86708,-3.84588,116.698,113.584,96.4659
90199,-4.7051,1.74805,-3.60068,114.412,114.631,100.041
90201,-4.55379,1.69183,-3.48489,114.428,114.681,100.045
90415,-5.21187,1.93632,-3.9885,114.664,115.308,100.035
90416,-4.55724,1.69311,-3.48753,114.643,115.264,100.042
90566,-5.0692,1.88332,-3.87932,116.455,116.885,98.4755
90567,-4.35098,1.61648,-3.32969,116.431,116.89,98.5084
90670,-4.77485,1.77396,-3.65407,114.33,114.247,99.9651
90700,-5.93475,2.20489,-4.54171,115.079,116.04,99.842
90716,-4.42259,1.64309,-3.38449,117.007,114.251,96.4209
90782,-4.37164,1.62416,-3.3455,114.289,114.022,99.9095
90783,-4.64946,1.72737,-3.5581,114.283,113.978,99.8962
90788,-4.58736,1.7043,-3.51059,115.069,112.156,97.9805
90789,-3.72894,1.38538,-2.85366,115.093,112.139,97.9408
90796,-4.73604,1.75954,-3.62436,117.287,115.406,96.68
90827,-4.04383,1.50237,-3.09463,115.207,116.216,99.7579
90919,-4.34284,1.61346,-3.32346,116.641,113.448,96.4751
90929,-4.59874,1.70853,-3.51929,116.297,116.885,98.6764
91050,-4.45667,1.65575,-3.41057,114.443,114.73,100.048
91172,-4.54827,1.68978,-3.48067,114.459,114.777,100.05
91416,-4.07658,1.51454,-3.1197,114.897,115.774,99.9513
91560,-4.28196,1.59084,-3.27687,114.765,112.35,98.479
91702,-3.93354,1.4614,-3.01023,116.869,116.733,97.8742
91730,-4.4227,1.64313,-3.38457,114.24,113.392,99.6683
91806,-4.68504,1.74059,-3.58534,114.876,115.734,99.9599
91814,-3.87546,1.43982,-2.96578,114.236,113.427,99.6901
91816,-4.60192,1.70971,-3.52173,114.701,115.395,100.028
91875,-4.55572,1.69255,-3.48637,115.665,116.646,99.3714
92026,-3.91095,1.453,-2.99295,115.512,116.529,99.5133
92028,-3.504,1.30181,-2.68152,115.542,116.558,99.4876
92037,-4.84074,1.79844,-3.70449,114.322,114.201,99.9529
92163,-4.74172,1.76165,-3.62871,116.64,116.85,98.223
92167,-3.96421,1.47279,-3.0337,116.175,116.867,98.8237
92356,-3.28485,1.22039,-2.51381,114.755,115.516,100.014
92359,-4.46933,1.66045,-3.42025,115.813,116.73,99.2219
92428,-4.906,1.82268,-3.75443,115.022,115.966,99.8796
92430,-4.92985,1.83154,-3.77268,115.049,116.005,99.8627
92438,-5.30051,1.96926,-4.05634,116.738,116.806,98.0765
92439,-5.53508,2.0564,-4.23585,116.713,116.816,98.1127
92495,-3.63424,1.3502,-2.78119,117.287,115.793,96.8797
92545,-4.132,1.53513,-3.16211,114.68,115.354,100.036
92627,-4.20941,1.56389,-3.22135,114.93,112.241,98.2077
92636,-4.11996,1.53065,-3.15289,114.38,114.532,100.036
92674,-4.01213,1.49059,-3.07038,115.724,116.685,99.3136
92675,-6.26072,2.32599,-4.79116,115.696,116.656,99.3378
92687,-3.4273,1.27332,-2.62282,116.535,116.883,98.371
92733,-6.1954,2.30172,-4.74117,115.485,116.492,99.5317
92735,-4.87123,1.80977,-3.72782,116.483,113.168,96.5468
92736,-4.64113,1.72428,-3.55173,116.507,113.204,96.5334
92786,-4.12333,1.53191,-3.15547,116.226,112.765,96.7058
92805,-4.47847,1.66385,-3.42725,116.049,116.834,98.9693
92843,-4.08752,1.5186,-3.12807,116.149,112.676,96.7674
92844,-4.35073,1.61639,-3.3295,116.175,112.707,96.7477
92916,-5.14121,1.91007,-3.93443,117.201,114.898,96.5199
92966,-2.96245,1.10062,-2.26709,117.033,116.586,97.5946
92994,-5.28889,1.96494,-4.04744,117.218,114.948,96.5263
93018,-3.73154,1.38635,-2.85564,114.568,115.084,100.053
93021,-4.2219,1.56853,-3.23091,116.74,113.678,96.4581
93047,-4.70019,1.74622,-3.59693,117.27,115.137,96.564
93057,-3.57303,1.32746,-2.73434,115.429,112.122,97.4824
93058,-3.62031,1.34502,-2.77053,115.402,112.116,97.5153
93080,-4.34997,1.61611,-3.32891,117.294,115.607,96.7755
93289,-4.34439,1.61404,-3.32465,116.661,113.493,96.4707
93353,-3.67482,1.36528,-2.81224,116.124,112.643,96.7865
93370,-4.05941,1.50816,-3.10656,115.259,112.092,97.6958
93371,-4.02069,1.49378,-3.07693,115.288,112.093,97.6577
93423,-3.5784,1.32945,-2.73845,115.509,112.155,97.3898
93643,-3.38288,1.25681,-2.58883,115.802,112.363,97.0909
93839,-4.76153,1.76901,-3.64387,117.291,115.448,96.6975
93978,-5.28707,1.96426,-4.04605,114.997,115.926,99.8938
94017,-3.67685,1.36603,-2.81379,116.925,116.691,97.7825
94126,-4.13402,1.53588,-3.16365,114.661,112.374,98.6298
94158,-4.62815,1.71946,-3.5418,114.373,112.905,99.2638
94159,-5.09595,1.89325,-3.89979,114.364,112.944,99.2949
94234,-4.09346,1.52081,-3.13262,117.133,116.396,97.3761
94235,-4.14686,1.54065,-3.17348,117.144,116.365,97.3464
94250,-3.82484,1.42101,-2.92705,115.851,112.402,97.0428
94297,-4.63331,1.72137,-3.54575,116.933,114.095,96.4281
94352,-4.04881,1.50422,-3.09844,116.143,116.86,98.8611
94362,-4.10402,1.52473,-3.14069,115.68,112.268,97.2111
94378,-3.79894,1.41139,-2.90723,115.573,116.584,99.4598
94380,-5.02444,1.86669,-3.84507,116.018,116.821,99.003
94441,-3.7486,1.39268,-2.8687,117.157,116.335,97.3158
94536,-3.0939,1.14945,-2.36768,117.281,115.85,96.9154
94538,-3.90673,1.45144,-2.98972,117.282,115.821,96.9
94562,-4.89376,1.81814,-3.74507,116.848,113.92,96.4428
94569,-4.63408,1.72166,-3.54634,114.396,114.581,100.037
94573,-3.33237,1.23805,-2.55017,114.811,115.626,99.9929
94611,-4.3121,1.60204,-3.29993,114.688,112.371,98.5922
94636,-3.60229,1.33833,-2.75674,115.146,112.115,97.8584
94674,-3.47986,1.29284,-2.66304,115.119,112.126,97.8997
94683,-3.67254,1.36443,-2.8105,114.607,112.378,98.7017
94718,-4.16596,1.54774,-3.1881,116.979,116.64,97.69
94750,-3.28622,1.2209,-2.51486,117.095,116.486,97.4666
94752,-3.52672,1.31025,-2.6989,117.109,116.458,97.4363
94756,-3.93644,1.46247,-3.01245,116.765,116.804,98.0403
94774,-3.97419,1.4765,-3.04134,114.49,112.494,98.9096
94842,-5.00926,1.86105,-3.83345,114.352,112.98,99.3284
95053,-3.50955,1.30387,-2.68576,115.826,112.383,97.0669
95596,-3.84026,1.42674,-2.93885,115.23,112.096,97.7352
95715,-4.33853,1.61186,-3.32016,117.119,116.425,97.4077
95752,-4.24574,1.57738,-3.24915,117.149,114.689,96.4753
95796,-4.64413,1.72539,-3.55403,114.504,112.468,98.879
95802,-4.36854,1.62301,-3.34313,116.553,113.281,96.5093
95885,-4.06238,1.50926,-3.10883,114.242,113.626,99.7795
95913,-4.13368,1.53575,-3.16339,115.317,112.098,97.6206
95928,-5.32713,1.97914,-4.07671,117.12,114.584,96.4569
95929,-5.04495,1.87431,-3.86076,117.134,114.637,96.467
95999,-5.75873,2.13949,-4.40701,117.265,115.888,96.9553
96112,-4.23458,1.57324,-3.24061,115.453,116.473,99.5628
96119,-4.0913,1.52001,-3.13096,114.587,115.128,100.05
96151,-5.42295,2.01474,-4.15004,116.869,113.967,96.4411
96154,-4.20112,1.56081,-3.21501,115.456,112.133,97.4517
96157,-4.06834,1.51147,-3.11339,116.682,113.537,96.4654
96158,-3.77213,1.40143,-2.88671,116.337,112.919,96.6278
96159,-4.14297,1.5392,-3.1705,116.356,112.954,96.617
96231,-4.08114,1.51623,-3.12319,114.907,112.259,98.2461
96287,-4.7473,1.76372,-3.63298,114.634,112.38,98.6667
96404,-4.6673,1.73401,-3.57176,114.475,114.824,100.051
96429,-4.20534,1.56238,-3.21824,115.043,112.167,98.0202
96533,-3.81758,1.41831,-2.92149,114.583,112.39,98.7387
96580,-3.94132,1.46429,-3.01619,114.775,115.552,100.005
96631,-5.13056,1.90611,-3.92628,114.561,112.408,98.7761
96725,-5.0593,1.87964,-3.87175,114.339,113.016,99.3624
96748,-4.56354,1.69545,-3.49235,115.346,112.108,97.5856
96872,-4.39043,1.63114,-3.35988,116.481,116.885,98.4417
96937,-4.07359,1.51343,-3.11741,114.794,115.588,99.9979
96964,-4.62769,1.71929,-3.54145,116.529,113.242,96.5219
96984,-4.48089,1.66475,-3.4291,116.2,112.738,96.7274
96994,-3.96443,1.47287,-3.03387,115.482,112.144,97.4208
97060,-3.93352,1.46139,-3.01022,114.438,112.654,99.0555
97078,-4.98993,1.85387,-3.81866,117.275,115.181,96.5814
97107,-2.80185,1.04095,-2.14418,117.279,115.875,96.9313
97152,-3.56673,1.32512,-2.72952,115.374,112.109,97.5491
100281,-8.47477,3.14856,-6.48551,117.135,116.33,97.3404
97456,-8.15976,3.03153,-6.24444,117.127,116.355,97.3621
107235,-70.7188,26.2736,-54.1192,115.783,112.734,97.2939
100631,-66.0431,24.5364,-50.541,115.778,112.701,97.2841
107234,-67.5034,25.079,-51.6585,115.795,112.723,97.272
106442,-172.385,64.0448,-131.922,115.711,113.511,97.7643
107671,-169.524,62.9818,-129.732,115.714,113.48,97.7457
101976,-83.4146,30.9903,-63.8349,114.661,113.249,99.0459
107700,-36.9371,13.7229,-28.2669,117.023,116.235,97.4355
110461,-33.0528,12.2798,-25.2945,117.032,116.266,97.4389
110053,-38.6865,14.3729,-29.6058,117.01,116.245,97.458
102016,-84.0514,31.2269,-64.3223,114.566,113.855,99.4612
104827,-86.9246,32.2944,-66.5211,114.581,113.885,99.4553
108794,-58.7743,21.8359,-44.9784,117.056,115.121,96.8108
106222,-89.4951,33.2494,-68.4882,116.069,116.324,98.7051
110888,-88.2367,32.7818,-67.5252,116.09,116.337,98.6835
105516,-62.895,23.3668,-48.1318,117.054,115.35,96.9338
98969,-68.1499,25.3191,-52.1533,117.031,115.32,96.9492
101743,-37.9834,14.1116,-29.0677,114.433,113.198,99.3247
108110,-32.4558,12.058,-24.8376,114.421,113.154,99.3199
98553,-117.67,43.7169,-90.0496,114.863,113.243,98.7709
99086,-121.316,45.0715,-92.8398,114.876,113.282,98.7725
103773,-170.609,63.385,-130.563,116.348,115.442,97.9015
100205,-171.835,63.8403,-131.5,116.352,115.41,97.879
103119,-89.9106,33.4037,-68.8062,114.86,115.002,99.625
107742,-87.0558,32.3431,-66.6215,114.861,115.034,99.6402
106805,-84.7929,31.5024,-64.8898,114.841,115.009,99.6539
98227,-18.8763,7.01295,-14.4455,115.527,116.46,99.4632
102666,-11.0633,4.11024,-8.46642,115.495,116.475,99.5102
101400,-194.768,72.3606,-149.051,116.212,114.769,97.72
103409,-204.573,76.0032,-156.554,116.065,114.623,97.8346
109075,-203.504,75.6061,-155.736,116.086,114.644,97.8178
107586,-137.902,51.2335,-105.533,115.54,115.658,99.0655
104626,-140.855,52.3308,-107.793,115.532,115.624,99.0584
110973,-141.611,52.6115,-108.371,115.554,115.639,99.0371
104250,-13.1921,4.90116,-10.0956,117.233,115.875,96.9858
107009,-207.482,77.0841,-158.78,115.85,114.222,97.9192
97813,-11.179,4.15322,-8.55495,117.254,115.278,96.6535
97530,-11.6424,4.32541,-8.90963,117.255,115.324,96.6759
108539,-117.955,43.8228,-90.2678,115.732,115.978,98.9744
103519,-114.318,42.4716,-87.4845,115.745,116.013,98.9748
102471,-127.486,47.3638,-97.5616,116.633,114.588,97.0777
101275,-132.557,49.2478,-101.442,116.615,114.622,97.1188
103435,-132.366,49.1769,-101.296,116.603,114.57,97.1062
103071,-192.531,71.5296,-147.339,115.361,114.691,98.8026
106743,-193.924,72.0469,-148.405,115.385,114.715,98.7822
100524,-95.2534,35.3887,-72.8948,115.509,115.964,99.2559
100526,-90.1639,33.4978,-69,115.494,115.986,99.2848
103760,-86.5035,32.1379,-66.1988,115.121,112.731,98.1812
103762,-90.5573,33.644,-69.3011,115.145,112.748,98.1569
102326,-192.638,71.5691,-147.421,115.525,113.761,98.1349
100734,-190.856,70.9072,-146.057,115.529,113.724,98.1127
99713,-192.876,71.6576,-147.603,115.547,113.755,98.1024
98206,-105.017,39.0161,-80.3668,116.328,116.219,98.322
99242,-101.898,37.8574,-77.9799,116.318,116.246,98.3483
98287,-59.816,22.2229,-45.7756,114.529,113.252,99.2243
102569,-52.3017,19.4312,-40.0251,114.505,113.208,99.2349
99497,-12.1776,4.52426,-9.31922,117.091,114.565,96.4807
103086,-45.6464,16.9586,-34.932,117.024,114.784,96.6755
101227,-40.3928,15.0068,-30.9115,117.035,114.751,96.6451
103243,-188.117,69.8896,-143.961,116.29,114.863,97.6692
103713,-186.634,69.3387,-142.826,116.303,114.843,97.642
104654,-185.259,68.8277,-141.774,116.319,114.879,97.6404
106413,-196.877,73.1441,-150.665,116.058,114.335,97.6929
105070,-197.417,73.3446,-151.078,116.069,114.373,97.6971
101411,-141.241,52.4742,-108.088,115.29,113.154,98.1553
102824,-137.905,51.2346,-105.535,115.287,113.119,98.1418
98241,-11.4052,4.23727,-8.72807,116.183,112.757,96.7588
106529,-46.1564,17.1481,-35.3223,116.531,113.521,96.665
99620,-44.9862,16.7133,-34.4267,116.519,113.488,96.6654
101329,-73.3341,27.2452,-56.1206,116.921,114.79,96.81
103753,-72.0149,26.7551,-55.1111,116.941,114.839,96.8101
105088,-160.312,59.5592,-122.682,114.988,113.902,98.9211
102161,-159.44,59.2353,-122.015,114.978,113.935,98.9503
110513,-207.818,77.2089,-159.038,115.802,114.937,98.3419
100330,-206.701,76.7937,-158.182,115.819,114.973,98.3395
106858,-149.119,55.4009,-114.117,115.863,113.384,97.4985
104025,-149.732,55.6288,-114.586,115.84,113.372,97.524
97865,-195.427,72.6052,-149.555,115.918,115.235,98.3502
103470,-197.504,73.3769,-151.144,115.915,115.196,98.3328
103239,-196.081,72.8484,-150.056,115.94,115.224,98.3156
105492,-90.807,33.7368,-69.4922,114.603,113.943,99.4533
109482,-95.2281,35.3793,-72.8755,114.626,113.976,99.439
97614,-209.966,78.007,-160.681,115.894,114.401,97.9463
106523,-212.431,78.9227,-162.568,115.599,114.459,98.3709
106467,-211.519,78.5839,-161.87,115.571,114.452,98.4056
100872,-162.743,60.4626,-124.543,116.504,114.944,97.4334
98945,-9.86676,3.66572,-7.55077,114.456,112.687,99.0494
103851,-10.911,4.05366,-8.34988,114.45,112.723,99.075
101122,-105.047,39.0272,-80.3895,115.385,112.772,97.8452
101297,-94.7753,35.2111,-72.529,116.356,116.296,98.3228
109284,-89.7149,33.331,-68.6564,116.369,116.334,98.3239
100423,-92.1144,34.2225,-70.4927,116.344,116.319,98.3489
104241,-30.4084,11.2974,-23.2707,116.022,116.682,98.9336
104240,-28.579,10.6177,-21.8707,116.047,116.701,98.9107
109094,-23.9541,8.89948,-18.3315,116.032,116.722,98.9399
97981,-17.2918,6.42429,-13.233,114.766,112.428,98.5152
108529,-21.5386,8.00204,-16.4829,114.791,112.447,98.4897
100428,-11.5275,4.28273,-8.82172,117.266,115.454,96.7299
98132,-11.6547,4.32998,-8.91905,117.262,115.413,96.7132
100005,-113.462,42.1535,-86.8293,115.822,116.061,98.8982
108378,-70.9124,26.3455,-54.2674,115.149,115.709,99.5983
106948,-74.9093,27.8304,-57.326,115.173,115.714,99.5696
98296,-69.4596,25.8058,-53.1556,115.164,115.741,99.5943
