GlobalNodeID,velocity:0,velocity:1,velocity:2,Points:0,Points:1,Points:2
68734,-69.0539,25.1811,-54.5348,117.013,116.365,97.5213
68869,-75.1353,27.3988,-59.3376,115.313,116.174,99.6143
70769,-94.4488,34.4416,-74.5903,117.146,115.351,96.8216
70770,-77.1185,28.122,-60.9038,117.168,115.739,96.9958
70839,-95.3262,34.7616,-75.2832,114.422,114.037,99.7593
70841,-95.8081,34.9373,-75.6638,114.485,114.405,99.8611
71975,-83.0336,30.279,-65.5752,115.348,112.291,97.6667
71977,-91.5561,33.3867,-72.3058,115.129,112.364,97.9905
72464,-100.236,36.552,-79.1607,114.926,112.525,98.3457
72862,-86.7857,31.6472,-68.5384,117.08,116.051,97.2645
73791,-85.3446,31.1217,-67.4003,116.29,113.097,96.7323
73792,-88.3102,32.2031,-69.7423,116.493,113.438,96.628
74855,-93.6725,34.1585,-73.9772,114.727,115.161,99.8953
74874,-100.38,36.6044,-79.2742,116.823,116.483,97.831
74875,-69.0644,25.185,-54.5432,116.672,116.68,98.1077
75422,-101.626,37.059,-80.2588,116.448,116.655,98.3949
75670,-94.9042,34.6077,-74.9499,114.569,112.795,98.9446
75672,-96.3631,35.1397,-76.1021,114.484,113.1,99.2165
75803,-104.971,38.2785,-82.8998,114.604,114.778,99.8804
76820,-89.0833,32.4851,-70.3529,116.067,112.809,96.9041
76995,-82.6813,30.1505,-65.297,114.685,112.554,98.6868
77536,-80.5537,29.3746,-63.6167,116.241,116.712,98.6759
77597,-97.0673,35.3965,-76.6582,114.387,113.686,99.6328
77598,-82.3231,30.0199,-65.014,114.373,113.361,99.4906
78632,-97.8973,35.6991,-77.3137,115.56,116.358,99.3889
78634,-99.3959,36.2456,-78.4972,115.789,116.513,99.1676
79717,-103.25,37.6511,-81.5411,115.584,112.432,97.4126
79718,-89.5043,32.6386,-70.6854,115.826,112.585,97.1388
79726,-80.7366,29.4413,-63.7611,114.884,115.543,99.8652
79728,-88.229,32.1735,-69.6783,115.098,115.872,99.7441
80082,-80.8235,29.4731,-63.8298,116.016,116.661,98.9409
